ModelID,parp1_expr_tpm_log1p,rnf144a_expr_tpm_log1p
ACH-000563,6.871597265613853,0.1890338243900171
ACH-000058,6.689718487683413,2.144046369616707
ACH-000345,7.480669045970333,4.2471680003747725
ACH-000316,6.4961747022797685,1.761285273361619
ACH-000884,5.636334602442182,2.6229303509201767
ACH-000289,6.3529703382459335,2.0143552929770703
ACH-001451,6.593204354063288,2.1667154449664223
ACH-003459,6.236492618381302,3.2016338611696504
ACH-002440,5.724650271732967,1.4005379295837286
ACH-000355,8.654993972963718,2.782408564927373
ACH-002926,6.124534928529523,3.763411574470007
ACH-000962,7.174526265266431,2.456806149230474
ACH-000473,6.763544364293921,1.2387868595871168
ACH-000192,7.22776032601814,3.6667565918848033
ACH-001624,6.335747634299735,2.448900951145128
ACH-001989,7.689369056858228,4.921245888585589
ACH-001807,4.962086249850644,3.23112515787905
ACH-002532,4.416839741912829,0.0426443374084937
ACH-002466,5.24260250592898,0.0
ACH-001344,5.641546029087524,0.0285691521967709
ACH-001684,7.037931255400462,1.3276873641760472
ACH-000757,5.949301468328278,2.797012977836145
ACH-000054,6.944624223055033,3.158660175346498
ACH-001318,6.997631134706948,1.655351828612554
ACH-000601,6.95093492831454,1.8519988371124465
ACH-000635,6.66746640495737,2.811471030529836
ACH-001857,6.376255649313362,0.4854268271702416
ACH-000966,7.606442228131607,1.5058909297299574
ACH-000630,6.0961353249095005,0.7824085649273732
ACH-000225,8.342341397431548,0.6870606883398922
ACH-002047,5.333781500631152,0.7136958148433591
ACH-000657,7.758556362180206,0.1890338243900171
ACH-000624,5.876271360550127,0.3219280948873623
ACH-000699,7.488964817004848,3.1538053360790355
ACH-000923,7.6481058749371025,0.01435529297707
ACH-000687,8.429281193335658,0.903038270112912
ACH-000044,6.27854238244459,1.8953026213333068
ACH-000740,6.444766440833076,1.835924074254375
ACH-000447,6.320123598040615,0.7311832415722002
ACH-000101,6.168321115739722,2.0461417816447205
ACH-001416,6.115407855414063,0.4436066514756145
ACH-000319,7.127839600075298,1.1309308698264486
ACH-000198,6.903640874457703,5.3125199674749455
ACH-000280,6.641401521145209,0.8718436485093178
ACH-003265,5.640100297890389,2.37851162325373
ACH-000104,8.599354991420022,3.0303360783709588
ACH-001835,5.548744859937229,0.1110313123887439
ACH-000892,6.141391916170729,2.1538053360790355
ACH-000493,6.76633013095037,1.1826922975161902
ACH-000042,5.899900663601169,0.5260688116675876
ACH-002045,7.016808287686554,0.5260688116675876
ACH-000221,7.441865217388118,2.1667154449664223
ACH-000477,7.345005983008724,4.992315251861196
ACH-000746,6.390254956321868,3.680324356844016
ACH-000356,6.2818836745629225,1.0356239097307212
ACH-000457,5.724650271732967,1.8519988371124465
ACH-000904,8.988173405029183,4.4269356196483365
ACH-002060,8.607367305455895,3.4356285940520905
ACH-003159,6.940401697969842,3.19377174339668
ACH-001813,4.034743949324734,0.0426443374084937
ACH-000244,6.015024705273152,1.9818526532897407
ACH-000610,8.080391183534923,4.03738222200308
ACH-000081,7.174326515173915,2.5897634869849773
ACH-003161,6.706530552538117,0.6507645591169022
ACH-000255,6.602439063741618,0.137503523749935
ACH-001038,7.90743150483471,3.61706334388818
ACH-000352,6.799216852613927,1.0214797274104517
ACH-002016,6.046141781644721,1.3448284969974411
ACH-000416,5.770036138597918,1.232660756790275
ACH-000752,7.501837184902297,2.3476656563009706
ACH-000862,5.611172380044005,2.350497247084133
ACH-000236,6.711907832772514,1.3219280948873624
ACH-000401,7.257953494548904,4.886062338345599
ACH-000731,6.2951719919885285,1.3561438102252754
ACH-000875,6.637928981009013,2.0
ACH-000626,7.201829866202339,1.871843648509318
ACH-000593,7.110926946993473,0.7484612330040357
ACH-000182,5.48155728070859,2.003602236680196
ACH-000442,6.661065479806948,0.0840642647884745
ACH-000159,6.718498627709217,1.8875252707415875
ACH-000907,5.254745197629213,1.9297909977185972
ACH-000191,5.670443812122809,2.4620523187964327
ACH-000205,4.844988156682612,0.4114262457264649
ACH-000103,5.482848283068465,3.125981653854716
ACH-000739,6.140574177709902,2.956056652412403
ACH-001558,5.984589350362456,1.2387868595871168
ACH-000206,6.916596067892185,0.5753123306874368
ACH-000841,6.907491593343054,1.7004397181410922
ACH-000615,6.767787198094355,5.424586226251101
ACH-001613,7.205451164295332,2.229587922740652
ACH-001608,6.549207089355683,2.321928094887362
ACH-000801,6.7540857821979134,4.715344295358907
ACH-000539,5.87921563716567,0.0976107966264223
ACH-000464,5.546277132090075,2.400537929583729
ACH-000622,7.414135532984451,0.1634987322828795
ACH-000452,6.671151813825633,1.6825732973475784
ACH-001390,6.94673086014031,0.6690267655096305
ACH-001401,6.477029653013065,1.82781902461732
ACH-000365,8.481234349528531,1.144046369616707
ACH-001431,6.868390453054454,2.678071905112638
ACH-000475,5.991408466764788,0.137503523749935
ACH-000860,6.487357715311548,1.7570232465074596
ACH-000074,7.77623561482759,4.071247819461443
ACH-000377,6.892512459779128,1.1699250014423124
ACH-001562,6.381283372503783,1.3785116232537298
ACH-001693,6.130724991118873,0.6870606883398922
ACH-003134,5.975905273523699,0.0565835283663675
ACH-000259,8.345360889539638,4.20945336562895
ACH-001697,5.8894735425311096,1.0356239097307212
ACH-002801,6.1836850003977775,1.9597701552114672
ACH-001388,2.229587922740652,0.01435529297707
ACH-001410,7.3463364325582,2.37851162325373
ACH-002025,5.98436149044871,0.6415460290875237
ACH-002688,5.078951341394822,4.319039815562536
ACH-000720,6.44857062600553,2.451540833017832
ACH-000095,7.802968651005583,0.7048719644563528
ACH-001345,6.495855026887171,1.1243281350022014
ACH-000558,7.226123143125237,3.070389327891398
ACH-000664,7.296457407371244,3.472487771462744
ACH-000177,8.331275267146616,3.2448870591235344
ACH-001423,5.324090516037983,0.2986583155645151
ACH-000335,7.212277502086204,0.070389327891398
ACH-000940,7.623881490013458,2.797012977836145
ACH-003160,6.979682413715221,3.125981653854716
ACH-000631,6.581652530461277,2.097610796626422
ACH-000207,6.246218046405579,0.0426443374084937
ACH-000764,6.312156888313374,0.1243281350022017
ACH-000995,6.601547961155605,4.00539998774259
ACH-000373,7.227567812668389,2.715893370547605
ACH-000953,7.79200936864301,1.4646682670034443
ACH-000709,6.066950243924628,1.2141248053528475
ACH-003463,7.007980336495346,3.311793717753649
ACH-000846,6.674545393845865,0.1243281350022017
ACH-001702,6.440620047679168,2.2265085298086795
ACH-000333,5.115615931428109,3.1651079851445365
ACH-001708,7.861645260530218,1.8155754288625725
ACH-002059,8.038809274471086,3.8328900141647417
ACH-000929,6.609843591599456,3.1842802944193824
ACH-001395,5.704595347632403,0.137503523749935
ACH-000948,6.242411963098236,0.4222330006830478
ACH-002015,5.608513578151302,2.0107798387532423
ACH-000981,7.363784337507177,4.896271848807375
ACH-000617,5.805808348701467,1.803227036434928
ACH-000311,4.384740587292384,2.176322772640463
ACH-001210,7.02047997719774,2.693765712217783
ACH-001834,6.226315849335487,0.01435529297707
ACH-002010,6.635464198167884,3.740927560318628
ACH-003143,6.608809242675524,1.3895668117627256
ACH-000390,6.678916986679839,0.1505596765753814
ACH-000468,6.571676809970931,3.176322772640463
ACH-002651,6.308885057411763,2.1538053360790355
ACH-001061,6.660922913964558,2.0840642647884744
ACH-000077,7.8892910037770365,0.1890338243900171
ACH-000456,5.072963271555224,3.400537929583729
ACH-002703,6.2720231890610485,1.4382928515791469
ACH-000496,7.483654573281644,3.1795110502715103
ACH-002512,6.36614733152048,5.258518924711301
ACH-000062,6.655781138254433,2.4776773275653072
ACH-002464,5.562547724199122,0.0
ACH-000088,4.805808348701467,1.1375035237499351
ACH-000536,6.745775149485796,0.1505596765753814
ACH-000071,5.554588851677638,1.560714954474479
ACH-002004,5.941810579957678,5.581049900945041
ACH-000878,6.625854931368057,3.2555007331483865
ACH-001380,6.520107901637548,0.4956951626240687
ACH-002061,6.737010677681807,2.056583528366368
ACH-000385,6.814165858607901,2.0840642647884744
ACH-000412,5.358255586705128,1.1309308698264486
ACH-003474,4.178714641175443,0.3448284969974411
ACH-000427,6.636044526028037,2.422233000683048
ACH-000938,8.05642095591347,0.0840642647884745
ACH-000462,8.32692378391273,1.1309308698264486
ACH-000939,7.595145567990858,2.879705766282288
ACH-000325,6.637059538410849,1.9745293124838816
ACH-000515,8.6796208433757,4.870857864363762
ACH-001033,6.69265037003553,2.6016965164809576
ACH-000919,6.426767932655541,2.0942360698457656
ACH-000863,5.839707698350369,2.954196310386876
ACH-000642,5.519164449806069,0.7311832415722002
ACH-000581,6.968090752045256,0.632268215499513
ACH-001435,6.018812185742817,2.6158870739160567
ACH-001050,6.531069492725954,2.553360503335328
ACH-001818,4.471187460386985,2.6158870739160567
ACH-001384,5.04745114041639,0.0
ACH-000797,5.809928865721431,0.0976107966264223
ACH-000220,8.043081981895662,2.2016338611696504
ACH-001533,7.151676195817078,0.0
ACH-001508,6.594249947657352,2.341985747228616
ACH-000827,6.870734593970994,2.5084286525318573
ACH-003119,6.721235930571739,2.2839217723076173
ACH-000961,6.604664415163704,2.771885578515366
ACH-000778,7.132474024365372,0.01435529297707
ACH-000825,6.912530114323083,3.3476656563009706
ACH-000743,7.353587949195416,5.555202633878297
ACH-000190,6.54457811733884,1.7907720378619998
ACH-001819,6.350674037114486,0.7398481026993275
ACH-000157,7.348728154231077,2.1538053360790355
ACH-001786,4.718635616271338,2.819668183496455
ACH-000253,6.613531652917927,0.5260688116675876
ACH-001376,5.124328135002202,0.722466024471091
ACH-000958,6.53403046657407,3.3405622690264134
ACH-000228,6.404630684217612,0.0426443374084937
ACH-000266,5.684818737553223,0.925999418556223
ACH-001750,6.569096095262135,2.513490745588118
ACH-000174,6.780966197577076,0.7824085649273732
ACH-000245,8.879705766282289,0.070389327891398
ACH-001279,6.311612098185097,0.5459683691052926
ACH-000620,6.5906618959652645,3.710393192170516
ACH-000813,6.678635347822744,1.2078928516413328
ACH-001513,5.920769673020648,0.0
ACH-000168,6.802839440935111,2.144046369616707
ACH-000257,8.04499511709299,3.593353770980297
ACH-000211,7.298200069827763,3.538538163629804
ACH-000283,7.104755986962257,2.1858665453113337
ACH-002401,5.575614877619633,0.632268215499513
ACH-002041,5.829595899177507,0.7907720378619999
ACH-000987,7.988173405029184,4.573495715495609
ACH-003465,6.139142019145689,4.647314509547136
ACH-000682,5.60821785302146,1.4005379295837286
ACH-000073,7.617136828927844,1.5008020530571575
ACH-000212,6.802063937400461,0.0426443374084937
ACH-000096,7.496813840640377,2.104336659814736
ACH-002500,8.155577222482346,0.070389327891398
ACH-001440,7.20955084173053,0.918386234446348
ACH-000063,4.918863237274595,0.2016338611696504
ACH-002942,4.578334948681608,3.363171077119244
ACH-001999,4.1945598860226125,0.3673710656485294
ACH-000776,6.382840144475236,0.7311832415722002
ACH-000521,6.562395082285962,1.144046369616707
ACH-000299,7.23112515787905,5.324810603420484
ACH-000025,7.15815522450277,0.0426443374084937
ACH-000591,6.943804143834752,2.8875252707415875
ACH-001716,7.02845864742548,2.4828482830684653
ACH-000833,8.382840144475237,3.1554254317471973
ACH-001628,6.306699707272787,1.7484612330040354
ACH-000398,8.640425713747911,0.2141248053528473
ACH-000274,7.234865320614295,3.5310694927259543
ACH-001370,5.065227622775619,1.3448284969974411
ACH-001700,4.983221650742669,1.4329594072761065
ACH-000029,5.846242565109514,0.2986583155645151
ACH-001849,4.416839741912829,0.7048719644563528
ACH-000644,6.599912842187128,3.989139007368233
ACH-001422,4.507794640198696,0.0976107966264223
ACH-000588,6.43895814789755,1.6825732973475784
ACH-000849,6.607626220845488,2.2927817492278457
ACH-002690,5.739578112048051,3.455491620628468
ACH-000219,7.539391485093035,3.895302621333306
ACH-000150,6.390598905552461,2.4594316186372973
ACH-001845,6.559185865787734,1.803227036434928
ACH-002643,9.11631796649804,1.144046369616707
ACH-000384,6.640244936222346,0.5360529002402097
ACH-001053,5.979568100095187,2.9873208659292536
ACH-001274,6.390770849422623,0.8559896973084807
ACH-000091,5.346247774082776,0.5753123306874368
ACH-002932,6.074034394212556,1.3950627995175775
ACH-002014,5.452858964713811,2.4356285940520905
ACH-001634,6.550900664647523,0.0
ACH-002531,5.3125199674749455,1.84799690655495
ACH-000495,6.451870478864323,1.811471030529836
ACH-000911,6.9797967182782,1.978195629681652
ACH-000013,6.860962797858116,3.1811025507537978
ACH-002667,6.260590274730996,0.1763227726404628
ACH-000777,6.104126950527225,0.0285691521967709
ACH-001765,7.559185865787734,2.5185351389821804
ACH-000312,8.069208067231427,5.024585638278273
ACH-000085,6.577126661307052,0.5260688116675876
ACH-000436,6.604812649948411,1.9373443921502325
ACH-000869,6.687480666521759,2.408711861029429
ACH-003061,7.688390200051632,3.2927817492278457
ACH-003471,4.464668267003445,1.632268215499513
ACH-000267,7.566282415087521,0.6507645591169022
ACH-000489,4.813011548605618,0.3895668117627256
ACH-000431,8.5978290978269,5.558573776240628
ACH-000152,6.441948190503361,0.2986583155645151
ACH-000909,8.082202276351051,3.968090752045256
ACH-000534,8.439082856808971,1.1890338243900171
ACH-001489,7.962375500416178,4.475733430966398
ACH-000582,6.994692854585606,3.602884408718418
ACH-000460,6.296090262683962,0.903038270112912
ACH-000443,5.816087658600206,2.114367024952
ACH-001570,6.866413481123453,4.491853096329675
ACH-000986,6.461724991502711,1.803227036434928
ACH-001335,5.97315203787724,1.0426443374084935
ACH-000023,7.385344749024536,2.733354340613827
ACH-002062,6.731454807698346,1.280956313831056
ACH-002462,5.899175630480513,0.0
ACH-000151,9.212082911441064,1.3895668117627256
ACH-001277,7.044394119358453,4.530445354692906
ACH-000607,7.107792469281132,0.0426443374084937
ACH-002647,5.939226577728209,0.1110313123887439
ACH-000703,8.950264266757275,4.700994494168267
ACH-001211,8.08725066461331,2.405992359675837
ACH-003152,5.5915597458278015,0.6780719051126377
ACH-001511,5.128458384146928,0.4750848829487829
ACH-000113,7.574479999326676,3.485426827170241
ACH-000337,6.295539370406834,2.8318772411916733
ACH-000598,7.588564737401351,0.0285691521967709
ACH-000057,7.5741772142810415,3.524815928357506
ACH-000281,6.004501392234941,0.4956951626240687
ACH-000321,7.964687419569461,4.726831217032493
ACH-000985,6.8370602037586,0.0565835283663675
ACH-000444,7.697176093573043,0.0426443374084937
ACH-000347,6.9400492623895165,3.1358631653686797
ACH-001399,6.242983516109694,1.2387868595871168
ACH-001097,6.727239777484807,0.0
ACH-000127,6.429615964201735,0.3895668117627256
ACH-001961,6.1622906135458,1.1176950426697545
ACH-001796,6.6526298968407405,2.6415460290875235
ACH-000307,6.361592923772207,0.0426443374084937
ACH-001030,7.919220885925161,2.526068811667588
ACH-002485,8.084436374272519,0.4646682670034443
ACH-000595,7.527398809088053,3.6507645591169022
ACH-001540,4.238022517825721,0.2141248053528473
ACH-000298,7.564683016963639,3.440952198029637
ACH-000771,3.102658131363739,0.2016338611696504
ACH-000500,7.3603642765434705,1.9411063109464315
ACH-000353,6.864928972289788,0.4956951626240687
ACH-000363,7.290295375389055,2.957914598632985
ACH-000350,7.1646052864249,2.792855352362489
ACH-000053,6.904243227203662,4.60821785302146
ACH-001543,5.600210274420093,0.0
ACH-000663,5.735251375786425,0.0285691521967709
ACH-000346,7.042972583219524,1.2265085298086795
ACH-000970,6.644865723007923,2.38404980679516
ACH-002543,6.258141995893771,1.1176950426697545
ACH-001333,7.2259304111710545,2.39231742277876
ACH-000794,3.972692654004264,0.0565835283663675
ACH-000039,7.81551138735592,3.863938450423972
ACH-000471,6.813909425077029,1.459431618637297
ACH-000850,4.9954845188775066,0.0285691521967709
ACH-000291,6.03342300153745,1.8991756304805127
ACH-001453,5.350850805483376,1.1699250014423124
ACH-001458,5.3377110921282895,0.4854268271702416
ACH-000886,6.303415462685624,1.6507645591169022
ACH-000888,6.570462931026041,1.6825732973475784
ACH-000659,7.627679788097602,3.609991295212679
ACH-000030,6.621172752683435,0.1763227726404628
ACH-001201,6.934752370963028,3.3074285251922477
ACH-000271,8.496014873437762,2.4646682670034443
ACH-002676,6.429448588478955,5.39334755137725
ACH-000549,5.097610796626422,0.2265085298086797
ACH-000555,6.086189313104476,1.5459683691052926
ACH-000478,6.490890978894291,0.0565835283663675
ACH-000775,6.931683057059805,2.1473066987802936
ACH-002214,7.237926946626263,0.0
ACH-000038,7.13000418418862,1.0565835283663676
ACH-001109,6.576673292516575,0.6040713236688608
ACH-001442,5.464668267003445,0.01435529297707
ACH-000559,7.8004469649139505,3.469885976274464
ACH-000510,6.22670118455169,0.7136958148433591
ACH-002065,6.065443062937431,1.4436066514756145
ACH-000676,6.482525640767917,4.390254956321868
ACH-002659,5.155830171556525,1.1826922975161902
ACH-000844,7.245552706255682,1.2078928516413328
ACH-002403,6.872951851130105,3.3798981635246923
ACH-002787,5.976592762238586,1.0285691521967708
ACH-002497,6.216066783087033,3.5360529002402097
ACH-002798,3.582556003014061,0.1243281350022017
ACH-000925,7.537684337147519,3.130930869826449
ACH-002465,5.485104761080973,0.0
ACH-000272,6.371384613557957,1.0071955014042038
ACH-001035,7.265568166923749,3.060047383669939
ACH-003457,5.977508904540138,2.759155833800272
ACH-000513,6.540089281982523,2.277984747299765
ACH-001059,7.253138369691294,3.3798981635246923
ACH-000959,6.15238625842844,1.6507645591169022
ACH-002283,6.259272487037594,3.5285713188707577
ACH-000169,7.453105980387882,4.29130885982897
ACH-001402,7.676168659723668,2.090853430451113
ACH-000796,6.059182199211692,0.01435529297707
ACH-000143,7.0798047546352585,2.350497247084133
ACH-000067,6.596487956856693,2.6229303509201767
ACH-000640,6.843732656611305,2.62760683812965
ACH-001591,7.849686574959165,3.940166750482817
ACH-001674,7.649615459063409,4.595145567990858
ACH-001698,3.795974694206668,0.5360529002402097
ACH-002002,6.308703071282113,2.920293300211007
ACH-002011,7.082894152617435,3.745237332129749
ACH-003268,6.628481994383899,4.852498298789891
ACH-000967,6.806066226089032,2.807354922057604
ACH-000469,6.729280846027402,0.6690267655096305
ACH-001353,4.67072705449947,1.1309308698264486
ACH-001574,6.075318692553354,1.6040713236688608
ACH-000097,6.342519189660609,1.372952097911829
ACH-000256,6.32876467228402,2.411426245726465
ACH-000977,7.454916137514804,2.189033824390017
ACH-000972,6.661493092824223,2.003602236680196
ACH-001367,7.652916657931108,4.851499202461257
ACH-000382,7.629575193679132,4.854993016757
ACH-003476,3.586164245930909,0.9927684307689242
ACH-000579,7.081083928687635,4.861459166361513
ACH-002035,6.9590746011405145,3.8698714061777126
ACH-001532,5.896998342338911,1.4329594072761065
ACH-000695,8.177270028165704,4.573495715495609
ACH-001795,6.5654448562594165,1.835924074254375
ACH-001510,4.851998837112446,0.9855004303048848
ACH-000502,5.118525848935668,0.1763227726404628
ACH-000183,7.089053172156434,0.4436066514756145
ACH-000408,6.520265083643575,0.5849625007211562
ACH-001496,5.829342193902803,1.632268215499513
ACH-000788,7.838762722197575,4.677508242264722
ACH-002405,6.295723024539968,1.5558161550616396
ACH-002409,6.302501844112321,4.269033146455237
ACH-001622,5.839203788096944,0.2387868595871165
ACH-000466,5.577428828035749,1.0565835283663676
ACH-001560,5.932864335305521,0.6959938131099002
ACH-001019,8.280167588249991,3.523561956057013
ACH-003111,4.841469999465799,3.073820233291672
ACH-000005,8.156942620908886,5.07724299893246
ACH-001687,3.0531113364595623,0.0
ACH-001151,5.436628267292844,2.1076878693143737
ACH-000701,6.661920579135087,1.1826922975161902
ACH-000542,6.260778431893426,0.1505596765753814
ACH-000126,5.660209873352559,2.910732661902913
ACH-001685,6.7309116243181,0.137503523749935
ACH-000933,7.882215067866269,2.269033146455237
ACH-000068,7.658996894933712,1.2690331464552371
ACH-000015,7.215096120976213,1.0772429989324606
ACH-001111,7.306973057140827,0.6135316529179271
ACH-000487,6.784242222057781,4.361768359419154
ACH-000122,7.647314509547136,1.6182386555954549
ACH-000288,6.931919390100041,2.769771739249448
ACH-001820,7.530055131261113,3.9873208659292536
ACH-000782,8.316191006864413,1.967168607532628
ACH-001632,5.02945288578697,1.6182386555954549
ACH-002399,6.002702520379824,0.7739963251111731
ACH-000357,8.068187108633335,1.232660756790275
ACH-000079,4.462706750670158,0.4329594072761062
ACH-001031,7.134426320220926,2.250961573533219
ACH-001064,7.414896604211503,0.7907720378619999
ACH-002802,6.361592923772207,1.5945485495503542
ACH-001048,5.891176124754544,2.792855352362489
ACH-000453,6.098242680003582,0.0840642647884745
ACH-003155,6.731862061064745,0.2387868595871165
ACH-000791,5.674121632632394,2.1473066987802936
ACH-000567,8.474760499576783,0.1243281350022017
ACH-001391,6.489125428754626,0.01435529297707
ACH-001075,5.917193036924947,0.0976107966264223
ACH-000105,7.768779809908543,5.887525270741588
ACH-000557,7.006410239125478,3.1009776477248208
ACH-000175,4.9453267772646265,3.2094533656289497
ACH-001356,6.416501992867417,3.64961545906341
ACH-001844,5.551208373946096,1.6735564239901446
ACH-001346,5.526381862561924,0.2509615735332187
ACH-000885,6.102028179367315,0.5058909297299573
ACH-000900,6.848122135064285,1.2078928516413328
ACH-000666,7.055499365813739,2.6016965164809576
ACH-001428,7.789794447617771,2.752748591407134
ACH-000217,7.088099183997209,0.4436066514756145
ACH-000872,6.415826257472914,1.263034405833794
ACH-001974,6.839959587489532,4.958842675243241
ACH-002020,6.248496885959384,1.1699250014423124
ACH-001638,6.311430455749743,0.0
ACH-001228,7.434628227636725,1.38404980679516
ACH-000181,4.640967910449898,0.1110313123887439
ACH-000115,7.648681140873404,2.7246502717329677
ACH-000130,8.064149939121346,2.817623257511431
ACH-000121,6.514280095632917,1.3161457422933562
ACH-001711,7.436461703182413,3.0531113364595623
ACH-000934,7.353764360914991,2.400537929583729
ACH-000996,6.885452345084265,1.859969548221026
ACH-001529,6.683696454306515,0.6959938131099002
ACH-001743,7.624905092862624,2.625270489374693
ACH-000320,7.244601687736808,0.0976107966264223
ACH-000505,6.609548138999429,1.807354922057604
ACH-000781,6.801288016778913,1.298658315564515
ACH-000059,8.922435740233148,0.3448284969974411
ACH-000920,6.342341397431548,2.319039815562536
ACH-000294,7.213736095922801,1.3448284969974411
ACH-000422,7.070496667279185,0.3895668117627256
ACH-000200,6.41886457739032,3.382667252745041
ACH-000046,6.501120634275387,0.2986583155645151
ACH-000968,6.854868383260237,4.507794640198696
ACH-000830,8.538926099591938,4.346956889378885
ACH-000114,5.022367813028454,2.0426443374084937
ACH-000402,8.458078457643094,0.4646682670034443
ACH-001578,8.003152448666922,2.788685710613534
ACH-000036,5.60229058486114,1.2570106182060237
ACH-000973,7.074034394212556,0.0426443374084937
ACH-001128,7.389910925071665,0.0565835283663675
ACH-003437,5.134631671447647,1.967168607532628
ACH-000750,6.233044401265581,3.282439805006387
ACH-000285,8.921364917919503,0.070389327891398
ACH-002669,6.227664072554389,1.5753123306874368
ACH-001858,5.648753032989572,0.0285691521967709
ACH-001997,5.207502459258789,0.7398481026993275
ACH-000052,7.346868269025597,2.7676547982373463
